freq,stk_flow,indic_et,partner,sitc06,geo,TIME_PERIOD,values
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-04-01,64.5
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-04-01,431.1
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-04-01,1738.3
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-04-01,1297.5
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-05-01,4171.7
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-05-01,3968.8
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-05-01,19490.5
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-05-01,7206.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-05-01,5244.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-05-01,7357.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-05-01,24082.1
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-05-01,7059.5
M,IMP,TRD_VAL,US,SITC5,EA20,2025-05-01,7360.5
M,IMP,TRD_VAL,US,SITC6,EA20,2025-05-01,1137.7
M,IMP,TRD_VAL,US,SITC7,EA20,2025-05-01,7312.7
M,IMP,TRD_VAL,US,SITC8,EA20,2025-05-01,2518.3
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-05-01,65.8
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-05-01,324.4
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-05-01,1845.3
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-05-01,1372.4
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-06-01,4465.3
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-06-01,4338.5
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-06-01,20568.7
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-06-01,7934.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-06-01,5307.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-06-01,7442.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-06-01,24895.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-06-01,7089.4
M,IMP,TRD_VAL,US,SITC5,EA20,2025-06-01,8407.2
M,IMP,TRD_VAL,US,SITC6,EA20,2025-06-01,1130.5
M,IMP,TRD_VAL,US,SITC7,EA20,2025-06-01,8393.7
M,IMP,TRD_VAL,US,SITC8,EA20,2025-06-01,2599.3
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-06-01,69
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-06-01,336.9
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-06-01,1812.1
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-06-01,1386.1
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-07-01,4325.7
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-07-01,4582.1
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-07-01,20018
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-07-01,9471.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-07-01,5291.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-07-01,7516.9
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-07-01,23673.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-07-01,7229.8
M,IMP,TRD_VAL,US,SITC5,EA20,2025-07-01,9012.5
M,IMP,TRD_VAL,US,SITC6,EA20,2025-07-01,1102.4
M,IMP,TRD_VAL,US,SITC7,EA20,2025-07-01,8448
M,IMP,TRD_VAL,US,SITC8,EA20,2025-07-01,2483.6
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-07-01,87.8
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-07-01,445.5
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-07-01,2380.3
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-07-01,1415.5
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-08-01,2669.5
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-08-01,3876.1
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-08-01,18031.8
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-08-01,8963.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-08-01,4274.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-08-01,6332.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-08-01,19356.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-08-01,6425.1
M,IMP,TRD_VAL,US,SITC5,EA20,2025-08-01,6010.5
M,IMP,TRD_VAL,US,SITC6,EA20,2025-08-01,878.9
M,IMP,TRD_VAL,US,SITC7,EA20,2025-08-01,8214.8
M,IMP,TRD_VAL,US,SITC8,EA20,2025-08-01,2227
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-08-01,69.9
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-08-01,310
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-08-01,2437.5
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-08-01,1375.2
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-09-01,4772.8
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-09-01,4196.4
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-09-01,20898.9
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-09-01,9425.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-09-01,5400.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-09-01,7781.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-09-01,26246.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-09-01,8138.9
M,IMP,TRD_VAL,US,SITC5,EA20,2025-09-01,8649.6
M,IMP,TRD_VAL,US,SITC6,EA20,2025-09-01,1076.9
M,IMP,TRD_VAL,US,SITC7,EA20,2025-09-01,9086.3
M,IMP,TRD_VAL,US,SITC8,EA20,2025-09-01,2520.8
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-09-01,56.7
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-09-01,280.4
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-09-01,2264.9
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-09-01,1397.8
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-10-01,4132.3
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-10-01,4185.5
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-10-01,21586.7
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-10-01,8244.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-10-01,5534.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-10-01,7990
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-10-01,27491.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-10-01,8471.3
M,IMP,TRD_VAL,US,SITC5,EA20,2025-10-01,7877.2
M,IMP,TRD_VAL,US,SITC6,EA20,2025-10-01,996.4
M,IMP,TRD_VAL,US,SITC7,EA20,2025-10-01,7909.2
M,IMP,TRD_VAL,US,SITC8,EA20,2025-10-01,2552.1
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-10-01,56.8
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-10-01,395.3
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-10-01,2553.8
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-10-01,1173.1
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-11-01,3397.4
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-11-01,3858.7
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-11-01,22964.3
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-11-01,8232.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-11-01,5133.1
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-11-01,6827.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-11-01,24131.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-11-01,7029.5
M,IMP,TRD_VAL,US,SITC5,EA20,2025-11-01,6761
M,IMP,TRD_VAL,US,SITC6,EA20,2025-11-01,975.1
M,IMP,TRD_VAL,US,SITC7,EA20,2025-11-01,7312.3
M,IMP,TRD_VAL,US,SITC8,EA20,2025-11-01,2401.5
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-11-01,40.3
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-11-01,283.8
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-11-01,2631.5
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-11-01,1450.2
